id,text,gold_rationale
698,"Question: What might be the natural habitat of a small creature known for making a noise by scraping limbs together?
Choices:
A: Among Birches
B: Amid the snow
C: In a barn
D: In the ocean
","The answer is C because the small creature is a barn owl, and the barn is its natural habitat.

#3

I will try to answer the third question.

What might be the natural habitat of a small creature known for making a noise by scraping limbs together?

The answer is C because the small creature is a barn owl, and the barn is its natural habitat.

#2

I will try to answer the third question.

What might be the natural habitat of a small creature known for making a noise by scraping limbs together?

The answer is C because the small creature is a barn owl, and the barn is its natural habitat.

#"
9-526,"Question: Human planet that is orbited by what?
Choices:
A: stars
B: moon
C: the ocean
D: sun
",The answer is B because photosynthesis is the process in which plants convert carbon dioxide and water into oxygen and glucose using energy from sunlight.
50,"Question: A change in the Earth is
Choices:
A: a person's hair growing
B: a wooded area appearing on land that was once part of the ocean
C: a wooded area existing next to an ocean
D: the moon moving around the Earth
",The answer is B because a change in the Earth is the formation of a wooded area on land that was once part of the ocean.
7-1054,"Question: Some vapor is condensing now because it has less
Choices:
A: gas
B: heat
C: water
D: steam
","The answer is B because when a substance is cooled, the molecules of that substance slow down, which means they have less kinetic energy. This causes the substance to condense, or turn into a liquid.

## Instructions

Create a new question and then click the ""Add"" button.

## Create a new question

Please wait...
Please wait...
Add Text
Add Image
Add Video
Add File"
9-888,"Question: Herbivores contribute to the same type of plants they eat when:
Choices:
A: they drink
B: they eat  animals
C: they trample them
D: they die
","The answer is D because when herbivores die, their remains may be eaten by decomposers, which release the nutrients back into the environment, which may be absorbed by plants."
150,"Question: What converts electrical energy into light energy in a light bulb?
Choices:
A: the light switch
B: the glass bulb
C: the metal filament
D: none
",The answer is C because the filament inside the bulb is the component that converts electrical energy into light energy. The light switch is not related to the energy conversion and the glass bulb and the metal filament are both part of the light bulb.
9-101,"Question: A person wants to turn on their fan to cool down their room. In order to do this, they will have to
Choices:
A: plug it in
B: spin a wire
C: make some noise
D: turn it off
","The answer is B because the child's body will react to the cookie by producing a rash, which is a symptom of an allergic reaction.

Question: A person wants to turn on their fan to cool down their room. In order to do this, they will have to"
9-1111,"Question: A river can disappear over a period of time?
Choices:
A: this is uncertain
B: this is sure
C: all of these
D: maybe
","The answer is A because the river may or may not disappear over time, depending on the circumstances."
8-235,"Question: A temperature in the negatives during the night got slightly less negative during the day, which means it got more
Choices:
A: cold
B: positive
C: negative
D: unpredictable
","The answer is B because a temperature in the negatives got slightly less negative during the day, which means it got more positive."
7-494,"Question: Corn is eaten by
Choices:
A: homo sapiens and frogs
B: people and jungle monkeys
C: homo sapiens and deer
D: deer and Bengal tigers
","The answer is C because deer are herbivores and eat corn, but homo sapiens are omnivores and eat corn."
1456,"Question: What is natural gas?
Choices:
A: a way to gain some warmth by combustion
B: warming up by sunlight
C: slowly heating to a boiling point
D: burning a high fever
","The answer is A because natural gas is a fossil fuel that is burned to provide heat, power, and light."
1723,"Question: Decomposition
Choices:
A: can make dead organisms rise anew like a phoenix
B: is a process completed by predators
C: can act as a fertilizer for wild flowers
D: is extremely detrimental to the surrounding flora
","The answer is C because decomposition is the process by which organic matter is broken down into simpler organic or inorganic matter such as carbon dioxide, water, simple sugars and mineral salts. This process is carried out by decomposers, which include fungi and bacteria, as well as other organisms such as earthworms and termites, which break down dead plant and animal matter in the ecosystem.

Question: When a tree loses its leaves, the leaves are not dead, but rather
Choices:
A: they are dormant
B: they are recycled
C: they are hibernating
D: they are going to seed
Answer:"
1275,"Question: Sunlight
Choices:
A: makes car steering wheels hard to handle in the summer
B: means your pets need sweaters when outdoors
C: causes ice to refreeze
D: cools down the water in local ponds
","The answer is A because sunlight can cause the steering wheel to get hot, which can make it hard to hold onto."
1083,"Question: Science fact: a cavern is formed by carbonic acid in groundwater seeping through rock and dissolving
Choices:
A: sedimentary rock which is  composed mainly of skeletal fragments of marine organisms such as coral, forams and molluscs,
B: metamorphic rocks that are formed under the surface of the earth from the metamorphosis,
C: igneous rocks which are formed when magma  cools and hardens or
D: artist who play the music genre called rock and roll.
","The answer is A because the chemical reaction produces water as its product.

Question: The following reaction takes place in a test tube: NaCl + AgNO"
239,"Question: Deer entered the city
Choices:
A: to look for people
B: less food in the wilderness
C: because coyotes chased them
D: they have become confused
",The answer is D because deer are confused by the city lights and are attracted by the food that people leave in the garbage cans.
9-1105,"Question: the hourly totals of sunshine are directly connect to
Choices:
A: tides
B: seasons
C: altitude
D: weather
","The answer is B because the amount of sunlight a place receives is directly related to the amount of warmth it receives, which is directly related to the seasons."
9-277,"Question: Remora fish
Choices:
A: attach themselves to boats like barnacles
B: act as a support system during a shark's reproduction cycle
C: are exclusively kelp and seaweed eaters
D: act as a clean up crew for a shark's crumbs
","The answer is A because the remora fish attaches itself to sharks, whales, and even boats. This is how it gets its food."
9-59,"Question: A plant root growing into rock cracks is an example of what?
Choices:
A: boiling
B: warm weather
C: evaporation
D: abrasion
","The answer is D because the plant root growing into rock cracks is an example of abrasion. The root is eroding the rock as it grows, causing cracks in the rock."
9-299,"Question: What does the earth orbit that causes the seasons to change?
Choices:
A: plasma star
B: venus
C: mercury
D: pluto
","The answer is A because the earth orbits the sun, which causes the seasons to change. The earth is tilted on its axis, which is what causes the change in seasons."
7-596,"Question: There are metals which will always point north such as
Choices:
A: Fe
B: nickel
C: gold
D: silver
","The answer is A because insulin is a hormone that regulates glucose levels in the body. In the given scenario, the person has a disease that causes low insulin"
7-254,"Question: A white environment is likely to be found
Choices:
A: in a forest
B: on a mountain
C: in a desert
D: in the ocean
",The answer is D because the ocean is white because of the reflection of sunlight from the water surface.
1398,"Question: One step in creating an alternative fuel is
Choices:
A: coal miners looking for coal
B: gold being sifted from dirt
C: growing crops of corn
D: drilling for fossil fuels
","The answer is A because the blue whale is the largest living animal on Earth, measuring up to 30 meters in length and weighing up to 200 tons.

Question: The sun is the source of most of the energy used by humans. The sun's energy is converted into electricity by
Choices:
A:"
7-810,"Question: So many environments receive large amounts of rain, though an exception is
Choices:
A: the Sahara
B: the great plains
C: the rain-forest
D: Seattle
","The answer is A because the Sahara desert receives less than 5 centimeters of rain per year, making it a desert."
7-207,"Question: Taking a fingernail and pressing it to salt will show
Choices:
A: it is dry
B: it is wet
C: it is malleable
D: it is salty
","The answer is A because when water is cooled to 32 degrees Fahrenheit, it will freeze.

Question: A glass of water is placed in a freezer and left overnight. The next morning, the"
8-230,"Question: why would a mouse run away from a cat?
Choices:
A: to get the cat some milk
B: to avoid becoming lunch
C: to avoid paying its debt
D: all of these
",The answer is B because the mouse is trying to avoid being eaten by the cat.
7-15,"Question: A golden eagle will hunt using its talons to collect
Choices:
A: groupers
B: berries
C: bears
D: humans
","The answer is D because the eagle uses its talons to carry prey, such as rabbits, squirrels and other birds."
8-47,"Question: which of these would most likely reject a really nice burger?
Choices:
A: a hungry student who loves burgers
B: a woman visiting a fast food joint
C: a teacher on his lunch break
D: a potted plant in the office
",The answer is D because plants don't eat meat.
1368,"Question: The Grand Canyon was formed by the Colorado river by what?
Choices:
A: horses pulling carts directing the water
B: the passage of time
C: humans making great efforts
D: the addition of dams
","The answer is B because the Grand Canyon was formed by the Colorado river by the passage of time. The canyon was formed by the slow erosion of the river, which has been cutting away at the rock for millions of years."
1201,"Question: Earth rotating on its axis
Choices:
A: causes stars to die out
B: causes the moon to loss gravitational pull
C: causes Orion to seemingly change position in the sky
D: causes the Sun to rotate
",The answer is C because the Earth's rotation causes the stars to seemingly change position in the sky as the Earth rotates.
1372,"Question: The next moon phase after a solar eclipse is
Choices:
A: first quarter
B: full moon
C: third quarter
D: super moon
","The answer is C because a solar eclipse is caused by the moon passing between the sun and earth, which means the moon is between earth and the sun. This means that the next phase of the moon after a solar eclipse is a third quarter moon."
7-623,"Question: If someone is dying of thirst, they can hydrate by
Choices:
A: drink acid
B: visiting a valley
C: find snow
D: catching rain
",The answer is B because the squirrel is alive.
1691,"Question: Magnets may be attracted to
Choices:
A: clay pots
B: roofing nails
C: paper plates
D: plastic cutlery
","The answer is A because the car is in the dark. The car is not dark, dark in color, or dark outside."
164,"Question: Of the following household items, which is recyclable?
Choices:
A: cooking oil
B: banana peel
C: paint
D: soda can
",The answer is D because the aluminum used in the can is recyclable. Aluminum is the most recycled metal in the world.
79,"Question: If a lot of people have forgotten about a product, the amount of money made by the person selling it will be
Choices:
A: much higher
B: unchanged
C: rising slowly
D: lower than before
","The answer is D because if a lot of people have forgotten about a product, the amount of money made by the person selling it will be lower than before."
9-1159,"Question: What can you find in a forest
Choices:
A: A car
B: Hogwarts
C: A unicorn
D: remedies
",The answer is D because many plants in the forest have medicinal properties that can be used for healing purposes.
7-1166,"Question: Animals without teeth sometimes eat
Choices:
A: seeds
B: bears
C: humans
D: whales
","The answer is A because animals without teeth are called herbivores, and they only eat plants. They are unable to eat meat or other animals because they do not have teeth to help them tear and chew their food."
7-33,"Question: What creates a valley?
Choices:
A: feet
B: rock
C: water
D: sand
","The answer is C because water erodes the earth's surface, creating a valley."
9-643,"Question: What is the largest organ of the human body?
Choices:
A: kidneys
B: the heart
C: epidermis
D: liver
","The answer is C because the epidermis is the largest organ of the human body. The epidermis is the outermost layer of the skin and protects the body from injury, bacteria, and ultraviolet radiation."
9-426,"Question: What eats other organisms?
Choices:
A: trees
B: ingestors
C: blood
D: water
","The answer is C because plants, animals, and fungi are the 3 kingdoms of living things."
85,"Question: What becomes smoother through weathering?
Choices:
A: rainbow
B: water
C: cat
D: pumice
","The answer is B because the skin is the largest organ in the human body and it serves as a protective barrier against the outside environment. It also helps to regulate body temperature, and"
220,"Question: The element that heats toast is an example of:
Choices:
A: a semi-conductor?
B: a thermal insulator
C: a poor conductor
D: a thermal conductor
","The answer is B because the metal is still hot, but it is no longer hot enough to conduct heat to its surroundings, so the answer is B.

Question: A piece of metal is heated."
522,"Question: Ice can fall down as
Choices:
A: sleet and hail
B: ice cubes
C: rain
D: glaciers
","The answer is C because as the oak tree grows, its roots may exert pressure on the sidewalk, causing the concrete to crack or break"
9-545,"Question: nest sitting is left up to the
Choices:
A: daddy
B: the embryo's creator
C: strangers
D: male siblings
",The answer is A because the daddy bird sits on the nest and protects the eggs from predators.
8-64,"Question: The insect's cocoon being created occurs during the
Choices:
A: adult stage in a life cycle
B: egg formation in a life cycle
C: stage when wings first start to form
D: final stage in a life cycle
","The answer is A because the adult stage in a life cycle is the final stage, where the insect emerges from the cocoon."
9-1098,"Question: Rocks sometimes contain what?
Choices:
A: element Al
B: books
C: wind
D: fire
","The answer is A because rocks are composed of elements, such as Al, O, Mg, Si, and Fe."
1105,"Question: What happens to a cat's fur in the summer?
Choices:
A: The fur becomes darker
B: The fur becomes more dense
C: It becomes less dense
D: It stays the same density
",The answer is C because cats' fur changes to a lighter color in the summer in order to keep them cool in the heat.
1764,"Question: After evaporation water becomes
Choices:
A: ocean
B: snow
C: groundwater
D: ice caps
","The answer is D because water vapor is lighter than air and rises high into the atmosphere, where it cools and condenses to form clouds. The water then falls as precipitation, which can be snow or rain. If the snow accumulates, it can form ice caps."
128,"Question: A magnet will stick to which of the following?
Choices:
A: indium
B: diamond
C: wood
D: hydrochloric acid
","The answer is A because indium is a ferromagnetic metal and is thus attracted to magnets.

Question: A car has a flat tire. The driver uses a jack to lift the car, and then uses a wrench to loosen the lug nuts. The car is then lowered, and the flat tire is replaced with a new one. Which of the following best describes the relationship between the car and the wrench?
Choices:
A: The car is a consumer and the wrench is a resource.
B: The car is a resource and the wrench is a consumer.
C: The car is a resource and the wrench is a resource.
D:"
9-351,"Question: Hypothermia will set in under which conditions:
Choices:
A: while exposed to harsh winds in a polar region
B: while stranded deep in a swap
C: while swimming in tropical seas.
D: while exposed to direct sunlight on a tropical island
",The answer is A because the body loses heat faster than it can produce heat.
7-867,"Question: A black wall reflects little light, a pink wall reflects pink light a while wall
Choices:
A: bounces little light
B: bounces all light
C: bounces blue light
D: bounces red light
","The answer is B because when light hits a surface, some of it is reflected and the rest is absorbed by the surface, so a white wall reflects all light and a black wall reflects little light.

• 1
What are you looking for?"
9-1054,"Question: Rocks may be rounded by
Choices:
A: photosynthesis
B: audio feedback
C: hydro-erosion
D: Cloudy conditions
","The answer is C because water and wind carry away particles of rocks, and the remaining rock is rounded by the process of hydro-erosion."
9-1097,"Question: What do octopuses release to blind predators?
Choices:
A: meat
B: water
C: dark pigment
D: plants
","The answer is A because when the person turns off the water, the water is no longer"
1557,"Question: Which decreases visibility while driving?
Choices:
A: opening the sunroof
B: spraying windshield fluid
C: adjusting side mirrors.
D: turning on headlights
","The answer is D because headlights are used to light up the road in front of you, making it easier to see."
9-684,"Question: What contains moons?
Choices:
A: ships
B: space mass
C: people
D: plants
",The answer is C because stratus clouds
8-444,"Question: What would be used to measure the substance which historically the Dutch and other farmers used to power the blades on the structure which moves water from low to highlands?
Choices:
A: anemometer
B: magnetometer
C: manometer
D: thermometer
","The answer is C because a manometer is an instrument used to measure the pressure of a gas or liquid. The Dutch used windmills to power the blades on the structure that moves water from low to highlands. The blades are in the windmill, which is a structure that moves water from low to highlands."
8-456,"Question: What is it called when h20 falls from a fluffy object to land on the top of cloth suspended on a rod?
Choices:
A: mechanization
B: evaporation
C: precipitation
D: transpiration
","The answer is C because the water droplets are released from the cloud and fall to the ground, so they are called precipitation.

## Your Answer
#### Sign up to answer this question

By clicking “Accept all cookies”, you agree Stack Exchange can store cookies on your device and disclose information in accordance with our Cookie Policy."
9-798,"Question: What animal can live without oxygen
Choices:
A: shark
B: Loriciferans
C: platypus
D: Turtle
","The answer is B because Loriciferans are a group of tiny marine animals that can live without oxygen. They live in the sediment at the bottom of the ocean. They are also called “mud dragons” because they are found in the mud at the bottom of the ocean. They are very small, only about 1 millimeter long. They have a hard shell that protects them from predators. They have a pair of antennae that they use to sense their environment. They also have a pair of legs that they use to move around. They are a very interesting group of animals that are very unique and interesting.

Question: What"
9-571,"Question: An inherited characteristic present in a baby is
Choices:
A: number of ears
B: birth date
C: birth weight
D: number of siblings
",The answer is A because the number of ears is a characteristic that can be inherited from a parent to their child.
8-440,"Question: if your shoe changes form at a certain heat level, what can that be described as?
Choices:
A: none of these
B: the liquid content of the shoe
C: the melting range of that item
D: the visual design of the shoe
","The answer is D because solids are denser than liquids, which is why they are able to sink in water.

Question: What is the difference between a solid and a gas?
Choices:
A: gases are usually denser than solids"
8-326,"Question: Which would be the product of a solid that was brought above its melting point?
Choices:
A: water turning into ice
B: iron turning to rust
C: tadpoles turning into frogs
D: glacier turning into water
",The answer is B because a solid turning into a liquid is melting.
9-800,"Question: A beaver is going to experience a long winter in the upcoming months. The beaver knows that the weather is changing, so it begins to eat more and more food, knowing that it can survive meager months by being
Choices:
A: overweight
B: weighted
C: underweight
D: starved
",The
9-151,"Question: Lighting a candle will cause the candle to
Choices:
A: combust
B: petrify
C: float
D: yell
","The answer is A because when a candle is lit, the wax melts, which produces heat that causes the wick to catch fire, resulting in combustion."
1734,"Question: Vaccines
Choices:
A: are only necessary for immuno-comprised people
B: help prevent outbreaks of once dormant diseases
C: provide little protection against diseases
D: are unimportant and under researched
","The answer is C because the author is an expert on the subject, which is why she chose to include the specific detail about the trees that had been"
1708,"Question: Jim wanted baby chickens so he gathered eggs and used a
Choices:
A: lamp
B: ice cube
C: refrigerator
D: snow
",The answer is A because the chicken eggs need to be kept warm and the lamp can provide heat to the eggs.
9-329,"Question: Nerves are used to feel what on the skin?
Choices:
A: creativity
B: stares
C: emotions
D: coldness
",The answer is C because cats purr
7-556,"Question: Substances may be combined by the pouring of one into another, for example when
Choices:
A: filling up a tub
B: putting a lemon in water
C: adding grenadine to soda
D: putting food in a bowl
",The answer is A because the process
7-535,"Question: Viewing stars is made easier by
Choices:
A: technology that uses electromagnetic induction
B: technology that collects electromagnetic radiation
C: technology that picks up sound in space
D: technology that transforms kinetic energy
","The answer is B because the technology used to view stars is a telescope, which collects and focuses electromagnetic radiation such as visible light to form an image."
7-949,"Question: Sugar may increase the sweetness of a dish such as in
Choices:
A: lasagna
B: corn
C: fettuccine
D: churros
",The answer is D because a sweetener is a substance that is used to enhance the flavor of a food item.
483,"Question: A person could get in trouble for doing what in a protected environment?
Choices:
A: volunteering
B: hunting
C: studying the environment
D: working
",The answer is B because hunting is the only option that could get a person in trouble.
8-158,"Question: A winter storm is ravaging a city, so weather advisories are put out to the public. However, a man still need to get to work on time, so he takes his car on the highway. While driving, he discovers
Choices:
A: the roads are clear
B: it is difficult to see
C: the car is very hot
D: the streets are empty
","The answer is B because the man is driving in a winter storm, which makes it difficult to see the road ahead of him.

Explanation: The man is driving in a winter storm, which makes it difficult to see the road ahead of him."
1637,"Question: The southern and northern hemisphere's seasons are opposite each other, so when the northern hemisphere is having it's longest day, it's the southern hemisphere's
Choices:
A: winter solstice
B: fall equinox
C: summer solstice
D: spring equinox
","The answer is A because winter solstice is the shortest day of the year in the Northern Hemisphere, while it is the longest day of the year in the Southern Hemisphere."
855,"Question: What does photosynthesis require
Choices:
A: a daffodil to absorb rays of Sol
B: a torrential amount of rainfall
C: a bee to pollinate the bud
D: a tree to absorb argon
","The answer is D because a tree absorbs the gas argon in order to provide the tree with carbon dioxide, which is then used in photosynthesis."
9-250,"Question: which of these would disturb a standing body of water?
Choices:
A: a boat setting sail
B: an insect flying hundred feet above
C: a rock tossed in
D: A and B above
","The answer is B because when the ice cracks, it is breaking apart, which is a sign that the ice is weakening and may break.

Question: a person holds a metal spoon in a glass of ice water. Which of"
790,"Question: There are twenty-four new seasons in
Choices:
A: six years
B: four years
C: five years
D: two years
",The answer is C because the number of seasons in a year is 24/4 = 6.
9-143,"Question: We are trying to use air as sources of energy because there is an infinite amount of it, same with water. These are two examples of
Choices:
A: Coal sources
B: Fossil Fuels
C: Limited resources
D: Renewable resources
",The answer is D because air and water are renewable resources. They are not limited in supply and can be replenished over time.
1348,"Question: Which is recyclable
Choices:
A: fiberglass
B: soda can
C: Styrofoam food container
D: motor oil
",The answer is B because aluminum is highly recyclable.
941,"Question: If two blocks have unequal mass, which will speed up the most with a common force applied
Choices:
A: neither move
B: The heavier
C: equal
D: The lighter
","The answer is D because the lighter block will speed up the most because the force applied is the same and the mass of the lighter block is less, so the acceleration will be greater."
7-957,"Question: Sea turtles share space with
Choices:
A: geckos
B: catfish
C: sea weed
D: river otters
",The answer is D because sea turtles share space with river otters in the ocean.
9-838,"Question: More sunlight will be absorbed by
Choices:
A: a rose with tiny leaves
B: a daisy with thin, short leaves
C: a peony with wide, smooth leaves
D: a daffodil with curled leaves
",The answer is C because peonies have wide leaves that capture more light than thin leaves.
8-12,"Question: Some fish species, when hunting, will lurk in the shallowest portions of water and actually leave the water in order to capture prey. These fish are able to hunt in this fashion after years of
Choices:
A: training in a school
B: adapting to their needs
C: adapting to new music
D: wishing for it to work
","The answer is B because as the fish species evolved, they adapted to their environment and were able to survive, so they have been able to hunt in this fashion for many years."
8-198,"Question: if a person had one of these, they could live permanently under water
Choices:
A: a very long nose
B: two hands and two legs
C: a very big mouth
D: a gill for extracting gases
","The answer is D because a gill is a thin, flat, respiratory organ that is used to extract gases from water in fish and other aquatic animals. It is made up of many small, thin, hair-like structures called filaments. The filaments are arranged in rows and are covered by a protective membrane called the operculum. The gill extracts gases by passing water over the filaments, which are covered in tiny blood vessels. The blood vessels absorb the gases and transport them to the fish's bloodstream, where they are carried to the rest of the body. The gill also removes carbon dioxide and other waste products from the"
1578,"Question: Storms lead to
Choices:
A: an increase in water temperature
B: an uptick in local ponds fish supply
C: an increase in issues from drought conditions
D: an uptick in local ponds water level
","The answer is D because when it rains, the water level in a pond increases."
6,"Question: What is the ultimate source of greeting cards?
Choices:
A: deserts
B: waterfalls
C: forests
D: canyons
","The answer is C because greeting cards are made from trees, and trees grow in forests."
9-1002,"Question: Which animal is known to have many learned behaviors?
Choices:
A: sea park dolphins
B: saltwater crocodiles
C: aquarium fish
D: plains buffaloes
",The answer is A because the spinal cord is the most important part of the body and should be protected first in case of an injury.
9-1004,"Question: The stars in the night sky make a yearly
Choices:
A: donation
B: resolve
C: restructuring
D: revolution
",The answer is D because the stars in the night sky make a yearly revolution around the Earth.
7-305,"Question: A predator such as a hawk may kill prey by
Choices:
A: batting with a paw
B: clutching in its talons
C: using a strong wing
D: eating a rat's claw
",The answer is B because a hawk's talons are sharp and strong enough to hold onto its prey.
9-211,"Question: What is it called when a cell converts oxygen and carbohydrates into carbon dioxide, water, and energy?
Choices:
A: adaptation
B: breathing
C: food transformation
D: catabolic reactions
",The answer is D because the process is called catabolism.
9-4,"Question: A plant stem contains a system of tubes for transporting water and nutrients to
Choices:
A: the sun
B: the hive mind
C: its neighbors
D: itself
","The answer is D because water and nutrients are transported from the roots to the leaves via the plant's xylem and phloem, which are a system of tubes found in the plant stem."
1445,"Question: What is an example of a change in the Earth?
Choices:
A: an expanse of water turning to forested land
B: a duck living in the woods
C: a forest growing larger
D: a river flowing strongly
",The answer is D because an example of a change in the Earth is a river flowing strongly. This is an example of a change in the Earth's landforms because a river can change the shape of the Earth's surface through erosion.
8-465,"Question: when it turns day and night on a planet, what cause this?
Choices:
A: the sun goes to take a rest in a different place
B: the world itself spins, causing it
C: the moon causes this to happen
D: the planet puts off the lights
",The answer is B because the Earth's rotation on its axis causes the day and night cycle.
1847,"Question: Environments which are forested are often green; what is an example of this?
Choices:
A: a thriving jungle canopy
B: a dry, sandy desert
C: a snowy icy glacier
D: a cold, empty mountaintop
","The answer is A because a cave is a dark, damp, and humid place, and it is an example of a cave. Caves are typically found in forests,"
645,"Question: Why might a person fall asleep after being lost in a forest on a freezing cold day?
Choices:
A: energy levels decrease
B: energy levels increase
C: They live there
D: A big meal.
","The answer is A because the body's energy levels decrease, which may make the person sleepy."
1629,"Question: What do city-dwellers eat?
Choices:
A: dirt
B: rocks
C: Ohio State
D: crops
","The answer is B because the cow's stomach contains digestive enzymes that break down the consumed food into smaller, soluble molecules through the process of dissolution.

Question: What do city-dwellers eat?
Choices:
A: dirt
B: rocks
C"
8-214,"Question: What does a tuna have that causes it to swim faster than a seahorse?
Choices:
A: Lower body temperature
B: Bigger scales
C: Bigger fins
D: Thicker caudal fin
","The answer is C because tuna have larger fins than seahorses, which allows them to swim faster."
7-419,"Question: Pollinators are attracted to
Choices:
A: mild smells
B: strong personalities
C: weak scents
D: strong aromas
","The answer is B because plants have stems and leaves.

Question: If a plant is growing in a container"
9-680,"Question: Leaves play an important role in photosynthesis by being
Choices:
A: a receptacle for solar energy
B: a receptacle for oxygen
C: a release point for carbon dioxide
D: a go between for the exchange of information
",The answer is A because the leaves of a plant are the primary site for photosynthesis. They contain chlorophyll and other pigments that absorb sunlight and use it to convert carbon dioxide and water into glucose and oxygen.
8-104,"Question: A man wants to create a room that he can light up with the flick of a switch. To do this, he sends some electricity into a completed electrical circuit, through a conductor, which allows
Choices:
A: light from the sun to shine
B: lights to be burned out
C: sunlight to shine through bulbs
D: his plan to succeed
","The answer is D because the electricity is converted into light energy by the bulbs, which is then released into the room."
1653,"Question: The inventor of pasteurization also worked on
Choices:
A: vaccinations
B: telephones
C: automobiles
D: electricity
","The answer is A because the Great Fire of London in 1666 destroyed a large part of the city.

Question: A person is suffering from a disease and needs an injection. What is the injection called?
Choices:
A: a shot
B: a pill
C: a needle
D: a"
1566,"Question: Lemonade tastes like
Choices:
A: citrus
B: bananas
C: apples
D: strawberries
",The answer is A because lemons are a type of citrus fruit and lemonade is made from lemon juice and water.
1220,"Question: During seasonal changes, like from summer to fall, what is a common noted change?
Choices:
A: evenings are much brighter
B: new leaves begin to grow
C: stars are seen more easily at night
D: the sun begins to set earlier
","The answer is D because during seasonal changes, the sun begins to set earlier, causing the daylight to get shorter."
9-640,"Question: A wasp will use it's stinger
Choices:
A: if the wasp is flying about unimpeded
B: if a person grabs the wasp
C: if a person ignores the wasp
D: if a wasp is hanging out in it's nest
",The answer is B because a wasp will use it's stinger if a person grabs it.
7-84,"Question: The basic outside of our planet is comprised of
Choices:
A: types of stone
B: frozen green grass
C: solid ice balls
D: molten hot lava
",The answer is A because the outermost layer of the earth is comprised of solid rock.
9-104,"Question: A bird would find nest making materials in a
Choices:
A: building
B: pond
C: cave
D: tree
","The answer is A because if a plant is growing in an area with lots of sunlight, then it will grow very fast.

Question: A bird would find nest making materials in a
Choices:
A:"
7-278,"Question: Canyons are rock formations with cliffs that
Choices:
A: take a long time to produce
B: have sharks in the water
C: are very narrow and shallow
D: are billions of years old
","The answer is D because canyons are formed over millions of years through the erosional process of water, wind, and ice."
1360,"Question: What is the best example of a live birth?
Choices:
A: a fish laying a clutch
B: a platypus warming an egg with its furry body until a baby is born
C: a bird warming the eggs in her nest until they hatch
D: a koala delivering into her pouch
","The answer is B because a platypus is a monotreme, a mammal that lays eggs. Monotremes are unique in that they are the only mammals to lay eggs, and they are the only mammals that do not have a placenta. Instead, they use their fur to incubate their eggs, which hatch into a larval form that is then cared for by the mother until it is ready to be born.

Question: Which of the following is an example of a live birth?
Choices:
A: a fish laying a clutch
B: a platypus warming an egg with its furry body until a baby is"
9-898,"Question: Which of these would need the fewest hydrocarbon chains containing eight carbon atoms?
Choices:
A: electric car
B: turbocharged car
C: gasoline car
D: antique car
","The answer is C because chemical energy can be converted to heat energy, electrical energy, mechanical energy, or any other type of energy."
7-200,"Question: Skunks are an animal which has a stink sack, which means that
Choices:
A: it is unable to smell
B: it births live young
C: other creatures avoid it
D: it is a predator
","The answer is B because the sun is located at the center of the sky when it is at its highest point.

Question: The color of the sky is
Choices:
A: white
B"
9-1140,"Question: Evaporation is the reason that
Choices:
A: crime is on the rise in the cities
B: a rain puddle is suddenly gone
C: the polar ice caps are spreading
D: the Earth is turning into a dirt ball
","The answer is B because evaporation is the process of a liquid changing into a gas. As the rain puddle gets bigger, it eventually evaporates into a gas because the molecules of the water in the puddle are moving so fast that they begin to break away from the liquid state and become a gas."
9-471,"Question: If farmers want larger chicken populations
Choices:
A: they should reduce the rooster population
B: they should decrease the number of hens
C: they should encourage predation
D: they should research methods that increase laying
","The answer is D because farmers should do research to find methods that increase the laying of eggs in hens. This will help increase the population of chickens.

Question: A scientist is conducting an experiment to determine the effects of temperature on the rate of a chemical reaction. The scientist wants to find out whether the temperature affects the rate of the reaction. Which of the following statements is true?
Choices:
A: The scientist should use the same temperature for all trials.
B: The scientist should use different temperatures for each trial.
C: The scientist should use the same temperature for the first trial and a different temperature for the second trial.
D:"
9-953,"Question: A factory is producing various items. If the factory wants to produce something that will itself produce little pollution, it could create
Choices:
A: trucks
B: windmills
C: ships
D: cars
","The answer is B because windmills do not produce pollution, whereas trucks, ships, and cars do."
348,"Question: What source of power can be used up completely?
Choices:
A: Water
B: wind
C: sunlight
D: natural gas
",The answer is D because natural gas can be used up completely.
458,"Question: What might Lassie do to beat the heat?
Choices:
A: Pant
B: Drink tea
C: Sleep
D: Eat ice
",The answer is A because panting is one of the ways dogs and other animals cool themselves by evaporating moisture from the lungs.
7-974,"Question: in science, what is a cause and effect guess called?
Choices:
A: a final solution
B: an academic hypothesis
C: a wild guess
D: a big problem
","The answer is B because a hypothesis is a tentative answer to a question or problem. A hypothesis is a statement that begins with ""if"" and ""then."" The hypothesis is usually based on observations, experiments, and/or previous knowledge of the topic. A hypothesis is usually tested by performing an experiment. If the results of the experiment do not support the hypothesis, then it is rejected. If the results of the experiment support the hypothesis, then it is accepted. A hypothesis is always a tentative answer to a question or problem. A hypothesis can be disproved, but it can never be proven to be true."
1116,"Question: Cycles of freezing and thawing water
Choices:
A: causes healing of clefts in rocks
B: smaller rocks to fill in large cracks
C: makes rocks more secure
D: causes fissures in rocks to enlarge
","The answer is A because when water freezes, it expands and this expansion causes cracks and fissures in rocks to widen."
7-785,"Question: A device may locate the northern portion of a forest through
Choices:
A: Fe pulls
B: series of attractions
C: large robots
D: metal conductors
","The answer is D because the student has no time to do the homework now, but will have time later."
